Source,Response,A1,A2
I01U_Verif,boy is dancing,1,1
I01U_Verif,boy is happy,1,1
I01U_Verif,The young man and dancing to the music,1,1
I01U_Verif,The young man having a good time dancing to the song,1,1
I01U_Verif,A boy is dancing. ,1,1
I01U_Verif,A young man is moving to music. ,1,1
I01U_Verif,The boy is dancing ,1,1
I01U_Verif,A boy is happy when dancing,1,1
I01U_Verif,A boy is dancing to music.,1,1
I01U_Verif,"Andy loves the music, it makes him dance.",0,0
I01U_Verif,Dont know,0,0
I01U_Verif,Dont know,0,0
I01U_Verif,The boy is dancing.,1,1
I01U_Verif,The boy is doing a happy dance. ,1,1
I01U_Verif,The man is dancing,1,1
I01U_Verif,The boy is listening to music and dancing.,1,1
I01U_Verif,The boy is dancing on music.,1,1
I01U_Verif,The boy is dancing with the music alone. ,1,1
I01U_Verif,The boy is dancing with music. ,1,1
I01U_Verif,The boy is dancing.,1,1
I01U_Verif,he is dancing with the music,1,1
I01U_Verif,The boy is dancing with music,1,1
I01U_Verif,The boy is dancing with music.,1,1
I01U_Verif,The boy is dancing.,1,1
I01U_Verif,The boy is dancing with music.,1,1
I01U_Verif,The boy is dancing.,1,1
I01U_Verif,The boy is dancing.,1,1
I01U_Verif,A boy is dancing along the music.,1,1
I01U_Verif,The boy is dancing with the music. ,1,1
I01U_Verif,The guy is dancing,1,1
I01U_Verif,The boy is dancing excitedly with loud and crazy music.,0,0
I01U_Verif,The boy is dancing with music.,1,1
I01U_Verif,A boy is dancing to music.,1,1
I01U_Verif,the boy is dancing,1,1
I01U_Verif,The boy is dancing with the music. ,1,1
I01U_Verif,The boy is dancing.,1,1
I01U_Verif,The boy is dancing with the music,1,1
I01U_Verif,The boy is dancing with the music.,1,1
I01U_Verif,The boy is listening to song and dancing at the same time. ,1,1
I01U_Verif,The boy is dancing.,1,1
I01U_Verif,The boy is dancing with the music,1,1
I01U_Verif,The boy is dancing to a music.,1,1
I01U_Verif,He is dancing ,1,1
I01U_Verif,The boy is dancing with music.,1,1
I01U_Verif,The boy is dancing with music.,1,1
I01U_Verif,He is dancing to the beat. ,1,1
I01U_Verif,The boy is dancing with some music. ,1,1
I01U_Verif,a man is dancing with music,1,1
I01U_Verif,The boy who in blue is dancing.,1,1
I01U_Verif,The man is dancing while listening music. ,1,1
I01U_Verif,The boy is dancing so happily,1,1
I01U_Verif,The boy is dancing with music.,1,1
I01U_Verif,The boy is dancing.,1,1
I01U_Verif,The boy is dancing with music.,1,1
I01U_Verif,A boy is dancing with music,1,1
I01U_Verif,A boy is dancing.,1,1
I01U_Verif,The boy is dancing with the music. ,1,1
I01U_Verif,the boy's dancing to the music,1,1
I01U_Verif,"The man is singing and dancing, because he is happy. ",0,0
I01U_Verif,A boy is dancing ,1,1
I01U_Verif,A boy is dancing.,1,1
I01U_Verif,The man is dancing with song.,1,1
I01U_Verif,the boring is dancing while listening to music  ,0,0
I01U_Verif,The boy is dancing.,1,1
I01U_Verif,A boy is dancing with pop music.,0,0
I01U_Verif,The boy is dancing with music.,1,1
I01U_Verif,A boy is dancing around with his smile on his face.,1,1
I01U_Verif,The boy is dancing to the music.,1,1
I01U_Verif,The boy is enjoying music and is trying to keep beat to the music.,1,1
I01U_Verif,The boy is dancing to the music.,1,1
I01U_Verif,He enjoys moving to the music.,1,1
I01U_Verif,He is dancing,1,1
I01U_Verif,He loves music,1,1
I01U_Verif,The boy is dancing.,1,1
I01U_Verif,Music makes the kid happy.,1,1
I01U_Verif,This kid is dancing.,1,1
I01U_Verif,The music is making the boy dance.,1,1
I01U_Verif,The boy is dancing.,1,1
I01U_Verif,The boy is having fun listening to music.,1,1
I01U_Verif,The boy is dancing.,1,1
I01U_Verif,The music made the boy want to dance.,1,1
I01U_Verif,The boy is dancing to music.,1,1
I01U_Verif,Music is playing.,1,1
I01U_Verif,The boy is dancing. ,1,1
I01U_Verif,The guy is dancing to the music. ,1,1
